"game_play_number","id","sequence_number","type_id","type_text","text","away_score","home_score","period_number","period_display_value","clock_display_value","scoring_play","score_value","team_id","athlete_id_1","wallclock","shooting_play","game_id","season","season_type","home_team_id","home_team_name","home_team_mascot","home_team_abbrev","home_team_name_alt","away_team_id","away_team_name","away_team_mascot","away_team_abbrev","away_team_name_alt","game_spread","home_favorite","game_spread_available","home_team_spread","half","time","clock_minutes","clock_seconds","home_timeout_called","away_timeout_called","lead_period","lead_half","start_period_seconds_remaining","start_game_seconds_remaining","end_period_seconds_remaining","end_game_seconds_remaining","lag_period","lag_half","athlete_id_2","game_date","game_date_time","media_id","coordinate_x_raw","coordinate_y_raw","coordinate_x","coordinate_y"
191,401638645102864128,102864102,586,"Offensive Rebound","Samson Johnson Offensive Rebound.",36,47,2,"2nd Half","13:58",FALSE,0,41,4683752,"2024-04-09T02:45:40Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:58",13,58,FALSE,FALSE,2,2,838,838,835,835,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
192,401638645102864384,102864401,519,"PersonalFoul","Foul on Zach Edey.",36,47,2,"2nd Half","13:55",FALSE,0,2509,4600663,"2024-04-09T02:45:45Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:55",13,55,FALSE,FALSE,2,2,835,835,834,834,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
193,401638645102864512,102864501,519,"PersonalFoul","Foul on Samson Johnson.",36,47,2,"2nd Half","13:54",FALSE,0,41,4683752,"2024-04-09T02:46:10Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:54",13,54,FALSE,FALSE,2,2,834,834,834,834,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
194,401638645102864512,102864502,598,"Lost Ball Turnover","Samson Johnson Turnover.",36,47,2,"2nd Half","13:54",FALSE,0,41,4683752,"2024-04-09T02:46:10Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:54",13,54,FALSE,FALSE,2,2,834,834,822,822,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
195,401638645102865728,102865701,572,"LayUpShot","Braden Smith missed Layup.",36,47,2,"2nd Half","13:42",FALSE,2,2509,5105854,"2024-04-09T02:46:51Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:42",13,42,FALSE,FALSE,2,2,822,822,822,822,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,28,1,-40.75,3
196,401638645102865728,102865702,586,"Offensive Rebound","Zach Edey Offensive Rebound.",36,47,2,"2nd Half","13:42",FALSE,0,2509,4600663,"2024-04-09T02:46:51Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:42",13,42,FALSE,FALSE,2,2,822,822,822,822,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
197,401638645102865728,102865703,437,"TipShot","Zach Edey made Two Point Tip Shot.",38,47,2,"2nd Half","13:42",TRUE,2,2509,4600663,"2024-04-09T02:46:51Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:42",13,42,FALSE,FALSE,2,2,822,822,793,793,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,1,-40.75,0
198,401638645102868608,102868601,572,"LayUpShot","Cam Spencer made Layup.",38,49,2,"2nd Half","13:13",TRUE,2,41,4433083,"2024-04-09T02:47:31Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"13:13",13,13,FALSE,FALSE,2,2,793,793,770,770,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,26,4,37.75,-1
199,401638645102874880,102874901,519,"PersonalFoul","Foul on Cam Spencer.",38,49,2,"2nd Half","12:50",FALSE,0,41,4433083,"2024-04-09T02:47:56Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"12:50",12,50,FALSE,FALSE,2,2,770,770,759,759,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
200,401638645102876032,102876001,558,"JumpShot","Zach Edey missed Jumper.",38,49,2,"2nd Half","12:39",FALSE,2,2509,4600663,"2024-04-09T02:48:32Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"12:39",12,39,FALSE,FALSE,2,2,759,759,759,759,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,6,-35.75,0
201,401638645102876032,102876002,587,"Defensive Rebound","Cam Spencer Defensive Rebound.",38,49,2,"2nd Half","12:39",FALSE,0,41,4433083,"2024-04-09T02:48:32Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"12:39",12,39,FALSE,FALSE,2,2,759,759,756,756,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
202,401638645102876288,102876301,519,"PersonalFoul","Foul on Mason Gillis.",38,49,2,"2nd Half","12:36",FALSE,0,2509,4431753,"2024-04-09T02:48:37Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"12:36",12,36,FALSE,FALSE,2,2,756,756,729,729,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
203,401638645102878976,102879001,572,"LayUpShot","Tristen Newton made Layup.",38,51,2,"2nd Half","12:09",TRUE,2,41,4592965,"2024-04-09T02:49:17Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"12:09",12,9,FALSE,FALSE,2,2,729,729,704,704,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,23,1,40.75,2
204,401638645102885504,102885501,558,"JumpShot","Myles Colvin missed Three Point Jumper.",38,51,2,"2nd Half","11:44",FALSE,3,2509,4894452,"2024-04-09T02:49:43Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:44",11,44,FALSE,FALSE,2,2,704,704,704,704,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,48,1,-40.75,23
205,401638645102885504,102885502,587,"Defensive Rebound","Tristen Newton Defensive Rebound.",38,51,2,"2nd Half","11:44",FALSE,0,41,4592965,"2024-04-09T02:49:43Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:44",11,44,FALSE,FALSE,2,2,704,704,696,696,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
206,401638645102886272,102886301,558,"JumpShot","Alex Karaban missed Three Point Jumper.",38,51,2,"2nd Half","11:36",FALSE,3,41,4917149,"2024-04-09T02:49:58Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:36",11,36,FALSE,FALSE,2,2,696,696,696,696,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,2,-1,42.75,23
207,401638645102886272,102886302,587,"Defensive Rebound","Zach Edey Defensive Rebound.",38,51,2,"2nd Half","11:36",FALSE,0,2509,4600663,"2024-04-09T02:49:58Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:36",11,36,FALSE,FALSE,2,2,696,696,691,691,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
208,401638645102886784,102886801,519,"PersonalFoul","Foul on Cam Spencer.",38,51,2,"2nd Half","11:31",FALSE,0,41,4433083,"2024-04-09T02:50:03Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:31",11,31,FALSE,FALSE,2,2,691,691,691,691,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
209,401638645102886784,102886802,580,"OfficialTVTimeOut"," Official TV Timeout",38,51,2,"2nd Half","11:31",FALSE,0,NA,NA,"2024-04-09T02:50:03Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:31",11,31,FALSE,FALSE,2,2,691,691,691,691,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
210,401638645102886784,102886803,540,"MadeFreeThrow","Zach Edey missed Free Throw.",38,51,2,"2nd Half","11:31",FALSE,1,2509,4600663,"2024-04-09T02:50:03Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:31",11,31,FALSE,FALSE,2,2,691,691,691,691,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
211,401638645102886784,102886804,449,"Dead Ball Rebound","UConn Deadball Team Rebound.",38,51,2,"2nd Half","11:31",FALSE,0,41,NA,"2024-04-09T02:50:03Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:31",11,31,FALSE,FALSE,2,2,691,691,672,672,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
212,401638645102888704,102888701,598,"Lost Ball Turnover","Hassan Diarra Turnover.",38,51,2,"2nd Half","11:12",FALSE,0,41,4433160,"2024-04-09T02:54:05Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:12",11,12,FALSE,FALSE,2,2,672,672,672,672,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
213,401638645102888704,102888702,607,"Steal","Braden Smith Steal.",38,51,2,"2nd Half","11:12",FALSE,0,2509,5105854,"2024-04-09T02:54:05Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:12",11,12,FALSE,FALSE,2,2,672,672,661,661,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
214,401638645102889792,102889801,598,"Lost Ball Turnover","Zach Edey Turnover.",38,51,2,"2nd Half","11:01",FALSE,0,2509,4600663,"2024-04-09T02:54:21Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"11:01",11,1,FALSE,FALSE,2,2,661,661,642,642,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
215,401638645102895680,102895701,558,"JumpShot","Stephon Castle missed Jumper.",38,51,2,"2nd Half","10:42",FALSE,2,41,4845367,"2024-04-09T02:54:56Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:42",10,42,FALSE,FALSE,2,2,642,642,642,642,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,18,5,36.75,7
216,401638645102895680,102895702,586,"Offensive Rebound","Tristen Newton Offensive Rebound.",38,51,2,"2nd Half","10:42",FALSE,0,41,4592965,"2024-04-09T02:54:56Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:42",10,42,FALSE,FALSE,2,2,642,642,639,639,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
217,401638645102896000,102896001,558,"JumpShot","Hassan Diarra missed Three Point Jumper.",38,51,2,"2nd Half","10:39",FALSE,3,41,4433160,"2024-04-09T02:55:01Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:39",10,39,FALSE,FALSE,2,2,639,639,639,639,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,36,22,19.75,-11
218,401638645102896000,102896002,587,"Defensive Rebound","Zach Edey Defensive Rebound.",38,51,2,"2nd Half","10:39",FALSE,0,2509,4600663,"2024-04-09T02:55:01Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:39",10,39,FALSE,FALSE,2,2,639,639,620,620,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
219,401638645102897920,102897901,519,"PersonalFoul","Foul on Hassan Diarra.",38,51,2,"2nd Half","10:20",FALSE,0,41,4433160,"2024-04-09T02:55:20Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:20",10,20,FALSE,FALSE,2,2,620,620,620,620,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
220,401638645102897920,102897902,540,"MadeFreeThrow","Braden Smith made Free Throw.",39,51,2,"2nd Half","10:20",TRUE,1,2509,5105854,"2024-04-09T02:55:20Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:20",10,20,FALSE,FALSE,2,2,620,620,620,620,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
221,401638645102897920,102897903,540,"MadeFreeThrow","Braden Smith made Free Throw.",40,51,2,"2nd Half","10:20",TRUE,1,2509,5105854,"2024-04-09T02:55:20Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"10:20",10,20,FALSE,FALSE,2,2,620,620,597,597,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
222,401638645102904192,102904201,558,"JumpShot","Alex Karaban made Three Point Jumper. Assisted by Tristen Newton.",40,54,2,"2nd Half","9:57",TRUE,3,41,4917149,"2024-04-09T02:56:31Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:57",9,57,FALSE,FALSE,2,2,597,597,575,575,2,2,4592965,2024-04-08,2024-04-08 21:20:00,NA,2,3,38.75,23
223,401638645102906432,102906401,558,"JumpShot","Fletcher Loyer missed Jumper.",40,54,2,"2nd Half","9:35",FALSE,2,2509,5105853,"2024-04-09T02:56:51Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:35",9,35,FALSE,FALSE,2,2,575,575,575,575,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,31,0,-41.75,6
224,401638645102906432,102906402,587,"Defensive Rebound","Alex Karaban Defensive Rebound.",40,54,2,"2nd Half","9:35",FALSE,0,41,4917149,"2024-04-09T02:56:51Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:35",9,35,FALSE,FALSE,2,2,575,575,567,567,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
225,401638645102907200,102907201,572,"LayUpShot","Hassan Diarra made Layup. Assisted by Tristen Newton.",40,56,2,"2nd Half","9:27",TRUE,2,41,4433160,"2024-04-09T02:57:06Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:27",9,27,FALSE,FALSE,2,2,567,567,567,567,2,2,4592965,2024-04-08,2024-04-08 21:20:00,NA,27,0,41.75,-2
226,401638645102907200,102907202,579,"ShortTimeOut","Purdue  Timeout",40,56,2,"2nd Half","9:27",FALSE,0,2509,NA,"2024-04-09T02:57:06Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:27",9,27,FALSE,TRUE,2,2,567,567,556,556,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
227,401638645102908288,102908301,572,"LayUpShot","Zach Edey made Layup. Assisted by Braden Smith.",42,56,2,"2nd Half","9:16",TRUE,2,2509,4600663,"2024-04-09T03:00:43Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"9:16",9,16,FALSE,FALSE,2,2,556,556,521,521,2,2,5105854,2024-04-08,2024-04-08 21:20:00,NA,27,1,-40.75,2
228,401638645102915776,102915801,558,"JumpShot","Stephon Castle made Three Point Jumper. Assisted by Alex Karaban.",42,59,2,"2nd Half","8:41",TRUE,3,41,4845367,"2024-04-09T03:01:18Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"8:41",8,41,FALSE,FALSE,2,2,521,521,503,503,2,2,4917149,2024-04-08,2024-04-08 21:20:00,NA,45,14,27.75,-20
229,401638645102917632,102917601,558,"JumpShot","Braden Smith missed Jumper.",42,59,2,"2nd Half","8:23",FALSE,2,2509,5105854,"2024-04-09T03:01:33Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"8:23",8,23,FALSE,FALSE,2,2,503,503,503,503,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,29,18,-23.75,4
230,401638645102917632,102917602,587,"Defensive Rebound","Donovan Clingan Defensive Rebound.",42,59,2,"2nd Half","8:23",FALSE,0,41,5105565,"2024-04-09T03:01:33Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"8:23",8,23,FALSE,FALSE,2,2,503,503,485,485,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
231,401638645102919424,102919401,558,"JumpShot","Stephon Castle missed Three Point Jumper.",42,59,2,"2nd Half","8:05",FALSE,3,41,4845367,"2024-04-09T03:01:48Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"8:05",8,5,FALSE,FALSE,2,2,485,485,485,485,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,2,-1,42.75,23
232,401638645102919424,102919402,587,"Defensive Rebound","Trey Kaufman-Renn Defensive Rebound.",42,59,2,"2nd Half","8:05",FALSE,0,2509,4897438,"2024-04-09T03:01:48Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"8:05",8,5,FALSE,FALSE,2,2,485,485,472,472,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
233,401638645102924672,102924701,519,"PersonalFoul","Foul on Donovan Clingan.",42,59,2,"2nd Half","7:52",FALSE,0,41,5105565,"2024-04-09T03:02:03Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:52",7,52,FALSE,FALSE,2,2,472,472,472,472,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
234,401638645102924672,102924702,580,"OfficialTVTimeOut"," Official TV Timeout",42,59,2,"2nd Half","7:52",FALSE,0,NA,NA,"2024-04-09T03:02:03Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:52",7,52,FALSE,FALSE,2,2,472,472,472,472,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
235,401638645102924672,102924703,540,"MadeFreeThrow","Zach Edey made Free Throw.",43,59,2,"2nd Half","7:52",TRUE,1,2509,4600663,"2024-04-09T03:02:03Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:52",7,52,FALSE,FALSE,2,2,472,472,472,472,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
236,401638645102924672,102924704,540,"MadeFreeThrow","Zach Edey made Free Throw.",44,59,2,"2nd Half","7:52",TRUE,1,2509,4600663,"2024-04-09T03:02:03Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:52",7,52,FALSE,FALSE,2,2,472,472,464,464,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
237,401638645102925504,102925501,574,"DunkShot","Samson Johnson missed Dunk.",44,59,2,"2nd Half","7:44",FALSE,2,41,4683752,"2024-04-09T03:06:06Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:44",7,44,FALSE,FALSE,2,2,464,464,464,464,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,26,0,41.75,-1
238,401638645102925504,102925502,587,"Defensive Rebound","Myles Colvin Defensive Rebound.",44,59,2,"2nd Half","7:44",FALSE,0,2509,4894452,"2024-04-09T03:06:06Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:44",7,44,FALSE,FALSE,2,2,464,464,452,452,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
239,401638645102926720,102926701,574,"DunkShot","Zach Edey made Dunk. Assisted by Braden Smith.",46,59,2,"2nd Half","7:32",TRUE,2,2509,4600663,"2024-04-09T03:06:16Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:32",7,32,FALSE,FALSE,2,2,452,452,425,425,2,2,5105854,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
240,401638645102929408,102929401,574,"DunkShot","Alex Karaban made Dunk. Assisted by Samson Johnson.",46,61,2,"2nd Half","7:05",TRUE,2,41,4917149,"2024-04-09T03:06:46Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"7:05",7,5,FALSE,FALSE,2,2,425,425,406,406,2,2,4683752,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
241,401638645102935296,102935301,598,"Lost Ball Turnover","Myles Colvin Turnover.",46,61,2,"2nd Half","6:46",FALSE,0,2509,4894452,"2024-04-09T03:07:01Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:46",6,46,FALSE,FALSE,2,2,406,406,406,406,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
242,401638645102935296,102935302,607,"Steal","Cam Spencer Steal.",46,61,2,"2nd Half","6:46",FALSE,0,41,4433083,"2024-04-09T03:07:01Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:46",6,46,FALSE,FALSE,2,2,406,406,405,405,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
243,401638645102935424,102935401,519,"PersonalFoul","Foul on Fletcher Loyer.",46,61,2,"2nd Half","6:45",FALSE,0,2509,5105853,"2024-04-09T03:07:31Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:45",6,45,FALSE,FALSE,2,2,405,405,380,380,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
244,401638645102937920,102937901,558,"JumpShot","Tristen Newton missed Three Point Jumper.",46,61,2,"2nd Half","6:20",FALSE,3,41,4592965,"2024-04-09T03:08:12Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:20",6,20,FALSE,FALSE,2,2,380,380,380,380,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,17,24,17.75,8
245,401638645102937920,102937902,586,"Offensive Rebound","Alex Karaban Offensive Rebound.",46,61,2,"2nd Half","6:20",FALSE,0,41,4917149,"2024-04-09T03:08:12Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:20",6,20,FALSE,FALSE,2,2,380,380,361,361,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
246,401638645102939776,102939801,572,"LayUpShot","Stephon Castle made Layup. Assisted by Tristen Newton.",46,63,2,"2nd Half","6:01",TRUE,2,41,4845367,"2024-04-09T03:08:32Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"6:01",6,1,FALSE,FALSE,2,2,361,361,341,341,2,2,4592965,2024-04-08,2024-04-08 21:20:00,NA,23,1,40.75,2
247,401638645102945792,102945801,558,"JumpShot","Fletcher Loyer missed Three Point Jumper.",46,63,2,"2nd Half","5:41",FALSE,3,2509,5105853,"2024-04-09T03:08:52Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:41",5,41,FALSE,FALSE,2,2,341,341,341,341,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,26,25,-16.75,1
